,Unnamed: 0,price,minimum_nights,availability_365,number_of_reviews,neighbourhood_group_Bronx,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room
46912,46912,100,3,0,1,0,0,1,0,0,0,0,1,0
14731,14731,100,2,0,27,0,0,1,0,0,1,0,0,0
5911,5911,100,4,241,6,0,0,1,0,0,1,0,0,0
14717,14717,100,2,60,85,0,0,1,0,0,0,0,1,0
46907,46907,100,1,0,18,0,1,0,0,0,1,0,0,0
16192,16192,100,30,338,3,0,1,0,0,0,1,0,0,0
14707,14707,100,1,0,0,0,0,1,0,0,0,0,1,0
42401,42401,100,2,0,7,0,1,0,0,0,1,0,0,0
47520,47520,100,1,0,3,0,1,0,0,0,0,0,1,0
5929,5929,100,7,0,6,0,0,1,0,0,1,0,0,0
41611,41611,100,14,252,1,0,1,0,0,0,1,0,0,0
4904,4904,100,3,343,106,0,1,0,0,0,1,0,0,0
16215,16215,100,2,0,25,0,1,0,0,0,0,0,1,0
42412,42412,100,30,60,1,0,1,0,0,0,1,0,0,0
47526,47526,100,2,61,2,0,1,0,0,0,1,0,0,0
46891,46891,100,2,178,4,0,1,0,0,0,0,0,1,0
41608,41608,100,3,117,19,0,0,0,0,1,1,0,0,0
4891,4891,100,2,365,0,0,0,1,0,0,0,0,0,1
16233,16233,100,1,3,29,0,0,1,0,0,1,0,0,0
5942,5942,100,2,0,1,0,0,0,1,0,1,0,0,0
41605,41605,100,3,179,1,0,1,0,0,0,0,0,1,0
41603,41603,100,2,89,1,0,0,1,0,0,0,0,1,0
41602,41602,100,5,339,0,0,0,0,1,0,0,0,1,0
16249,16249,100,5,0,2,0,1,0,0,0,1,0,0,0
14622,14622,100,1,0,1,0,0,0,1,0,1,0,0,0
5885,5885,100,2,6,24,0,0,0,1,0,1,0,0,0
16442,16442,100,10,0,0,0,1,0,0,0,1,0,0,0
16454,16454,100,1,0,0,0,1,0,0,0,0,0,1,0
4693,4693,100,1,12,12,0,0,1,0,0,0,0,1,0
41433,41433,100,4,29,14,0,1,0,0,0,0,0,1,0
4690,4690,100,1,0,0,0,1,0,0,0,1,0,0,0
14309,14309,100,1,0,45,0,0,1,0,0,1,0,0,0
14306,14306,100,1,0,0,0,0,1,0,0,0,0,1,0
46778,46778,100,3,354,0,0,0,1,0,0,0,0,1,0
4642,4642,100,4,0,25,0,1,0,0,0,1,0,0,0
16630,16630,100,3,0,11,0,0,0,1,0,0,0,1,0
16632,16632,100,30,0,0,0,0,1,0,0,0,0,1,0
16633,16633,100,4,0,4,0,0,1,0,0,1,0,0,0
4640,4640,100,4,58,55,0,0,1,0,0,1,0,0,0
14275,14275,100,2,0,6,0,0,1,0,0,1,0,0,0
46768,46768,100,3,180,0,0,1,0,0,0,0,0,1,0
41407,41407,100,3,88,0,1,0,0,0,0,0,0,1,0
16645,16645,100,4,161,94,0,1,0,0,0,1,0,0,0
47716,47716,100,5,82,1,0,1,0,0,0,0,0,1,0
46759,46759,100,3,21,1,0,1,0,0,0,0,0,1,0
6210,6210,100,4,54,138,0,1,0,0,0,1,0,0,0
4608,4608,100,3,0,16,0,0,1,0,0,0,0,1,0
6220,6220,100,1,0,0,0,1,0,0,0,0,0,1,0
16667,16667,100,5,0,0,0,1,0,0,0,0,0,1,0
42662,42662,100,1,0,0,0,0,1,0,0,0,0,1,0
6230,6230,100,1,0,0,0,1,0,0,0,0,0,1,0
41379,41379,100,1,157,22,0,0,0,1,0,0,0,1,0
16701,16701,100,3,19,118,0,1,0,0,0,1,0,0,0
14203,14203,100,2,0,0,0,1,0,0,0,0,0,1,0
6240,6240,100,1,0,0,0,0,1,0,0,0,0,1,0
16719,16719,100,1,0,1,0,1,0,0,0,1,0,0,0
6271,6271,100,7,0,0,0,0,1,0,0,0,0,1,0
6137,6137,100,1,0,0,0,1,0,0,0,0,0,1,0
41490,41490,100,1,344,0,0,0,1,0,0,0,0,1,0
9584,9584,100,3,0,12,0,1,0,0,0,1,0,0,0
14356,14356,100,2,365,0,0,0,0,0,1,0,0,1,0
41489,41489,100,1,352,0,0,0,1,0,0,0,0,1,0
14462,14462,100,3,0,0,0,1,0,0,0,0,0,1,0
14460,14460,100,4,22,58,0,0,1,0,0,0,0,1,0
46846,46846,100,3,34,0,0,0,1,0,0,0,0,1,0
16475,16475,100,5,0,0,0,0,1,0,0,1,0,0,0
16476,16476,100,3,0,29,0,0,1,0,0,1,0,0,0
42543,42543,100,1,84,13,0,1,0,0,0,1,0,0,0
41486,41486,100,1,350,0,0,0,1,0,0,0,1,0,0
41485,41485,100,1,348,7,0,0,1,0,0,0,1,0,0
41483,41483,100,1,365,7,0,0,0,1,0,0,0,1,0
4729,4729,100,1,174,38,0,0,0,1,0,0,0,1,0
4728,4728,100,3,77,40,0,1,0,0,0,1,0,0,0
47649,47649,100,1,350,7,0,0,0,1,0,0,0,1,0
4721,4721,100,1,0,26,0,1,0,0,0,1,0,0,0
14388,14388,100,1,0,1,0,0,1,0,0,1,0,0,0
41465,41465,100,1,305,1,0,0,1,0,0,0,1,0,0
16515,16515,100,2,0,8,0,1,0,0,0,0,0,1,0
41464,41464,100,1,349,0,0,0,1,0,0,0,1,0,0
41463,41463,100,1,346,0,0,0,1,0,0,0,1,0,0
41462,41462,100,1,355,2,0,0,1,0,0,0,1,0,0
41461,41461,100,1,292,0,0,0,1,0,0,0,0,1,0
41460,41460,100,1,294,0,0,0,1,0,0,0,0,1,0
41459,41459,100,1,286,0,0,0,1,0,0,0,0,1,0
16530,16530,100,3,0,2,0,0,1,0,0,1,0,0,0
41458,41458,100,1,295,0,0,0,1,0,0,0,0,1,0
41457,41457,100,1,293,0,0,0,1,0,0,0,0,1,0
41456,41456,100,1,276,0,0,0,1,0,0,0,0,1,0
41455,41455,100,1,290,0,0,0,1,0,0,0,0,1,0
41454,41454,100,1,296,0,0,0,1,0,0,0,0,1,0
6135,6135,100,5,0,24,0,1,0,0,0,1,0,0,0
5881,5881,100,2,0,4,0,1,0,0,0,1,0,0,0
16122,16122,100,5,0,1,0,1,0,0,0,0,0,1,0
4977,4977,100,2,0,11,0,1,0,0,0,1,0,0,0
15522,15522,100,1,0,0,0,0,1,0,0,0,0,1,0
5392,5392,100,1,83,0,0,1,0,0,0,0,0,1,0
15256,15256,100,7,0,0,0,0,1,0,0,0,0,1,0
15532,15532,100,1,0,1,0,0,1,0,0,0,0,1,0
15542,15542,100,1,0,4,0,0,1,0,0,0,0,1,0
15554,15554,100,1,0,11,0,1,0,0,0,0,0,1,0
47248,47248,100,3,365,0,1,0,0,0,0,0,0,1,0
15571,15571,100,2,0,0,0,1,0,0,0,0,0,1,0
5598,5598,100,8,0,1,0,1,0,0,0,0,0,1,0
47251,47251,100,1,359,1,0,1,0,0,0,0,0,1,0
5611,5611,100,1,0,0,0,1,0,0,0,0,0,1,0
15225,15225,100,15,0,0,0,0,1,0,0,1,0,0,0
5367,5367,100,3,0,15,0,0,1,0,0,1,0,0,0
15221,15221,100,2,0,2,0,0,1,0,0,1,0,0,0
15617,15617,100,1,0,3,0,1,0,0,0,0,0,1,0
41926,41926,100,30,269,7,0,0,1,0,0,0,0,1,0
5364,5364,100,1,0,0,0,1,0,0,0,0,0,1,0
5637,5637,100,1,287,110,0,1,0,0,0,1,0,0,0
15194,15194,100,2,0,13,0,1,0,0,0,1,0,0,0
15184,15184,100,2,0,1,0,0,1,0,0,0,0,1,0
15650,15650,100,3,0,23,0,1,0,0,0,0,0,1,0
47069,47069,100,3,346,0,1,0,0,0,0,1,0,0,0
15161,15161,100,2,0,21,0,1,0,0,0,1,0,0,0
15149,15149,100,1,0,1,0,0,0,1,0,0,0,0,1
15146,15146,100,3,0,2,0,0,1,0,0,0,0,1,0
42206,42206,100,2,279,5,0,0,0,1,0,0,0,1,0
47277,47277,100,28,31,0,0,0,1,0,0,0,0,1,0
41890,41890,100,30,339,0,0,0,1,0,0,1,0,0,0
5311,5311,100,1,0,0,0,1,0,0,0,1,0,0,0
47218,47218,100,3,0,1,0,1,0,0,0,0,0,0,1
15125,15125,100,1,308,15,0,1,0,0,0,0,0,1,0
5420,5420,100,7,223,14,0,0,0,1,0,1,0,0,0
47121,47121,100,1,0,11,0,0,0,1,0,0,0,1,0
47146,47146,100,1,0,1,0,0,0,1,0,0,0,1,0
15350,15350,100,1,0,2,0,0,1,0,0,0,0,1,0
15362,15362,100,4,66,3,0,0,1,0,0,1,0,0,0
15330,15330,100,1,323,30,0,1,0,0,0,0,0,1,0
47153,47153,100,3,163,1,0,0,1,0,0,1,0,0,0
42064,42064,100,11,2,1,0,1,0,0,0,1,0,0,0
5500,5500,100,1,0,0,0,1,0,0,0,0,0,1,0
42057,42057,100,1,0,1,0,0,1,0,0,0,0,1,0
42087,42087,100,2,332,17,0,1,0,0,0,1,0,0,0
5488,5488,100,1,332,49,0,0,1,0,0,0,0,1,0
15314,15314,100,2,2,81,0,1,0,0,0,1,0,0,0
15312,15312,100,1,0,1,0,0,0,1,0,0,0,1,0
5472,5472,100,15,0,0,0,1,0,0,0,1,0,0,0
15305,15305,100,10,0,0,0,0,1,0,0,0,0,0,1
42030,42030,100,1,359,0,0,0,0,1,0,0,1,0,0
15421,15421,100,2,0,11,0,0,1,0,0,0,0,1,0
5461,5461,100,3,128,164,0,0,1,0,0,0,0,1,0
42021,42021,100,30,262,6,0,0,1,0,0,0,0,1,0
42020,42020,100,30,209,10,0,0,1,0,0,0,0,1,0
15431,15431,100,3,0,0,0,0,1,0,0,0,0,1,0
47185,47185,100,2,25,3,0,0,0,1,0,0,0,1,0
15447,15447,100,2,0,0,0,0,1,0,0,0,0,1,0
5547,5547,100,3,346,69,0,1,0,0,0,1,0,0,0
5550,5550,100,4,0,14,0,0,1,0,0,0,0,1,0
41998,41998,100,7,81,2,0,1,0,0,0,1,0,0,0
15469,15469,100,1,0,5,0,0,1,0,0,1,0,0,0
47201,47201,100,2,210,1,0,0,0,1,0,0,0,1,0
41996,41996,100,1,363,0,0,0,0,1,0,0,1,0,0
5429,5429,100,1,0,0,0,0,0,1,0,0,0,1,0
47215,47215,100,1,80,2,0,1,0,0,0,0,0,1,0
15121,15121,100,2,0,0,0,0,1,0,0,0,0,1,0
47052,47052,100,2,0,2,0,1,0,0,0,0,0,1,0
5299,5299,100,3,0,94,0,0,1,0,0,0,0,1,0
14908,14908,100,3,0,8,0,0,1,0,0,0,0,1,0
47369,47369,100,31,48,0,0,0,1,0,0,0,0,1,0
14902,14902,100,1,311,6,0,0,1,0,0,1,0,0,0
14901,14901,100,4,0,161,0,1,0,0,0,0,0,1,0
15919,15919,100,1,351,12,0,1,0,0,0,0,0,1,0
47383,47383,100,1,39,6,0,1,0,0,0,0,0,1,0
14894,14894,100,1,0,5,0,0,1,0,0,0,0,1,0
15931,15931,100,32,240,4,0,0,1,0,0,1,0,0,0
15935,15935,100,4,0,0,0,0,1,0,0,1,0,0,0
5104,5104,100,3,1,191,0,0,1,0,0,0,0,1,0
15942,15942,100,1,0,14,0,1,0,0,0,1,0,0,0
15945,15945,100,5,0,1,0,0,0,1,0,1,0,0,0
14889,14889,100,7,0,0,0,1,0,0,0,1,0,0,0
42346,42346,100,2,0,2,0,0,1,0,0,1,0,0,0
14877,14877,100,7,0,1,0,0,1,0,0,0,0,1,0
47396,47396,100,1,141,0,0,1,0,0,0,0,0,1,0
15993,15993,100,2,0,1,0,0,1,0,0,0,0,1,0
41719,41719,100,2,127,9,0,1,0,0,0,1,0,0,0
14848,14848,100,1,0,1,0,0,1,0,0,0,0,1,0
14847,14847,100,1,0,0,0,0,1,0,0,0,0,1,0
47413,47413,100,1,347,7,0,0,0,1,0,1,0,0,0
14837,14837,100,2,0,6,0,1,0,0,0,0,0,1,0
16040,16040,100,4,71,51,0,0,1,0,0,1,0,0,0
16056,16056,100,1,0,0,0,0,0,1,0,0,0,1,0
5849,5849,100,3,0,0,0,0,1,0,0,0,0,1,0
41677,41677,100,1,0,2,0,1,0,0,0,0,0,1,0
42370,42370,100,2,0,0,0,0,1,0,0,0,0,1,0
5015,5015,100,3,0,10,0,1,0,0,0,1,0,0,0
14781,14781,100,3,0,0,0,1,0,0,0,0,0,1,0
5805,5805,100,2,83,24,0,0,0,1,0,1,0,0,0
14929,14929,100,1,324,222,0,0,1,0,0,1,0,0,0
5797,5797,100,1,160,169,0,0,1,0,0,1,0,0,0
14930,14930,100,365,168,27,0,0,1,0,0,1,0,0,0
15105,15105,100,1,0,0,0,1,0,0,0,1,0,0,0
5678,5678,100,6,77,12,0,0,1,0,0,0,0,1,0
5683,5683,100,3,0,4,0,1,0,0,0,1,0,0,0
5277,5277,100,1,0,10,0,0,1,0,0,0,0,1,0
15092,15092,100,30,0,1,0,0,1,0,0,0,0,1,0
15722,15722,100,7,0,2,0,1,0,0,0,0,0,1,0
5266,5266,100,2,0,8,0,0,1,0,0,0,0,1,0
41866,41866,100,3,0,2,0,1,0,0,0,1,0,0,0
41865,41865,100,1,365,0,0,0,0,1,0,0,0,0,1
41860,41860,100,2,169,13,0,1,0,0,0,1,0,0,0
5258,5258,100,1,348,48,0,1,0,0,0,0,0,1,0
15083,15083,100,1,0,1,0,0,1,0,0,0,0,1,0
47014,47014,100,2,159,1,0,1,0,0,0,1,0,0,0
41845,41845,100,2,365,2,0,1,0,0,0,0,0,1,0
6281,6281,100,2,0,3,0,1,0,0,0,1,0,0,0
15766,15766,100,2,308,92,0,0,1,0,0,0,0,1,0
47007,47007,100,100,180,0,0,1,0,0,0,1,0,0,0
42254,42254,100,5,23,5,0,1,0,0,0,0,0,1,0
15041,15041,100,5,0,0,0,0,0,1,0,0,0,1,0
15039,15039,100,7,0,6,0,1,0,0,0,1,0,0,0
15803,15803,100,5,361,44,0,0,0,1,0,1,0,0,0
41810,41810,100,7,5,2,0,0,0,1,0,1,0,0,0
47002,47002,100,1,218,12,0,1,0,0,0,1,0,0,0
5746,5746,100,5,0,2,0,0,1,0,0,0,0,1,0
5212,5212,100,3,365,0,0,1,0,0,0,0,0,1,0
5748,5748,100,8,0,14,0,1,0,0,0,1,0,0,0
15847,15847,100,4,0,3,0,1,0,0,0,1,0,0,0
5193,5193,100,2,0,24,0,0,0,1,0,1,0,0,0
5177,5177,100,3,0,9,0,1,0,0,0,1,0,0,0
5784,5784,100,1,0,0,0,1,0,0,0,0,0,1,0
41837,41837,100,1,153,9,0,1,0,0,0,1,0,0,0
46376,46376,100,1,180,2,1,0,0,0,0,0,0,1,0
47732,47732,100,1,315,6,0,1,0,0,0,1,0,0,0
42698,42698,100,4,0,0,0,0,1,0,0,1,0,0,0
13586,13586,100,1,0,0,0,1,0,0,0,0,0,1,0
40860,40860,100,1,361,8,0,0,1,0,0,0,1,0,0
3944,3944,100,7,355,14,0,0,1,0,0,0,0,1,0
40859,40859,100,1,321,2,0,0,1,0,0,0,1,0,0
40854,40854,100,1,346,2,0,0,1,0,0,0,1,0,0
40847,40847,100,2,270,1,0,1,0,0,0,0,0,1,0
6739,6739,100,2,0,3,0,1,0,0,0,1,0,0,0
3902,3902,100,2,0,23,0,0,1,0,0,1,0,0,0
46487,46487,100,1,69,11,0,0,0,1,0,0,0,1,0
48226,48226,100,3,27,0,0,1,0,0,0,1,0,0,0
3875,3875,100,2,0,5,0,1,0,0,0,0,0,1,0
40824,40824,100,14,20,3,0,1,0,0,0,0,0,1,0
13530,13530,100,2,0,54,1,0,0,0,0,0,0,1,0
17793,17793,100,3,0,26,0,1,0,0,0,1,0,0,0
6790,6790,100,2,0,0,0,0,1,0,0,0,0,1,0
48243,48243,100,1,347,0,0,0,0,1,0,1,0,0,0
40817,40817,100,2,0,28,0,1,0,0,0,1,0,0,0
17810,17810,100,1,144,3,0,1,0,0,0,0,0,1,0
17812,17812,100,3,80,59,0,1,0,0,0,1,0,0,0
17817,17817,100,2,65,87,0,0,1,0,0,0,0,1,0
3845,3845,100,1,1,121,0,1,0,0,0,1,0,0,0
3833,3833,100,1,0,0,0,0,1,0,0,0,0,0,1
3831,3831,100,4,252,116,0,0,1,0,0,0,0,1,0
48249,48249,100,2,0,1,0,1,0,0,0,0,0,1,0
6804,6804,100,6,0,1,0,0,1,0,0,1,0,0,0
3813,3813,100,10,0,4,0,0,1,0,0,1,0,0,0
48260,48260,100,2,161,0,0,1,0,0,0,0,0,1,0
3802,3802,100,5,0,10,0,1,0,0,0,1,0,0,0
17855,17855,100,1,0,0,0,1,0,0,0,0,0,1,0
40861,40861,100,1,350,1,0,0,1,0,0,0,1,0,0
6825,6825,100,2,352,10,0,1,0,0,0,1,0,0,0
3956,3956,100,4,0,1,0,0,1,0,0,0,0,1,0
3961,3961,100,8,0,0,0,1,0,0,0,1,0,0,0
17532,17532,100,1,81,64,0,0,1,0,0,0,0,0,1
17544,17544,100,1,353,233,0,0,0,1,0,1,0,0,0
4067,4067,100,3,0,62,0,0,1,0,0,0,0,1,0
6711,6711,100,3,0,0,0,1,0,0,0,0,0,1,0
48115,48115,100,1,0,3,0,1,0,0,0,0,0,1,0
48117,48117,100,1,157,5,0,0,0,1,0,1,0,0,0
13644,13644,100,1,0,0,0,0,1,0,0,0,0,1,0
17556,17556,100,2,0,9,0,0,1,0,0,1,0,0,0
17557,17557,100,3,0,2,0,1,0,0,0,0,0,1,0
17580,17580,100,2,0,10,0,0,1,0,0,0,0,1,0
13633,13633,100,2,0,6,0,0,0,1,0,1,0,0,0
17589,17589,100,1,0,153,0,1,0,0,0,0,0,1,0
4018,4018,100,5,183,193,0,1,0,0,0,1,0,0,0
13627,13627,100,2,322,85,0,0,1,0,0,0,0,1,0
4013,4013,100,21,104,64,0,1,0,0,0,0,0,1,0
17605,17605,100,4,29,5,0,1,0,0,0,1,0,0,0
4009,4009,100,7,211,7,0,1,0,0,0,0,0,1,0
4001,4001,100,5,0,3,0,1,0,0,0,1,0,0,0
3992,3992,100,2,0,11,0,1,0,0,0,0,0,1,0
3988,3988,100,20,0,0,0,1,0,0,0,0,0,1,0
3984,3984,100,1,0,34,0,0,1,0,0,0,0,1,0
17659,17659,100,2,341,178,0,1,0,0,0,1,0,0,0
48166,48166,100,1,365,0,0,1,0,0,0,0,0,1,0
3976,3976,100,3,0,18,0,0,1,0,0,1,0,0,0
40884,40884,100,1,0,0,0,0,0,1,0,0,0,1,0
3966,3966,100,30,365,5,0,0,1,0,0,1,0,0,0
17680,17680,100,3,99,49,0,1,0,0,0,1,0,0,0
40872,40872,100,3,0,5,0,1,0,0,0,0,0,1,0
13605,13605,100,30,340,4,0,0,1,0,0,1,0,0,0
3957,3957,100,1,0,1,0,0,0,1,0,1,0,0,0
6699,6699,100,2,344,1,0,1,0,0,0,1,0,0,0
13477,13477,100,4,0,4,0,1,0,0,0,1,0,0,0
6827,6827,100,2,0,4,0,1,0,0,0,1,0,0,0
18043,18043,100,1,0,3,0,0,1,0,0,0,0,1,0
13382,13382,100,2,0,1,0,0,1,0,0,0,0,1,0
3649,3649,100,5,0,7,0,1,0,0,0,1,0,0,0
13378,13378,100,2,0,0,0,1,0,0,0,0,0,1,0
3638,3638,100,2,0,37,0,0,0,1,0,0,0,1,0
18080,18080,100,5,0,18,0,0,1,0,0,0,0,1,0
18081,18081,100,3,0,27,0,1,0,0,0,1,0,0,0
13355,13355,100,1,0,0,0,0,1,0,0,1,0,0,0
18083,18083,100,7,0,13,0,0,1,0,0,0,0,1,0
18100,18100,100,1,355,14,0,1,0,0,0,0,0,1,0
40640,40640,100,2,83,1,0,1,0,0,0,0,0,1,0
18110,18110,100,2,139,195,1,0,0,0,0,1,0,0,0
48329,48329,100,2,14,0,0,0,0,1,0,1,0,0,0
18119,18119,100,2,333,104,0,0,1,0,0,0,0,1,0
6928,6928,100,1,0,1,0,0,1,0,0,0,0,1,0
43112,43112,100,3,72,13,0,0,1,0,0,0,0,1,0
18125,18125,100,1,0,7,0,1,0,0,0,0,0,1,0
6951,6951,100,7,0,0,0,0,1,0,0,1,0,0,0
18130,18130,100,4,164,35,0,0,0,1,0,1,0,0,0
13311,13311,100,2,0,162,0,0,1,0,0,0,0,1,0
43120,43120,100,1,5,8,1,0,0,0,0,0,0,1,0
6963,6963,100,5,0,0,0,1,0,0,0,1,0,0,0
6980,6980,100,2,0,32,0,0,1,0,0,1,0,0,0
18189,18189,100,2,0,0,0,1,0,0,0,0,0,1,0
3571,3571,100,2,0,9,0,1,0,0,0,0,0,1,0
13253,13253,100,1,0,0,0,1,0,0,0,0,0,1,0
48379,48379,100,5,66,0,0,0,1,0,0,0,0,1,0
46378,46378,100,1,180,1,1,0,0,0,0,0,0,1,0
43157,43157,100,2,362,6,0,0,0,1,0,1,0,0,0
43076,43076,100,1,218,0,0,0,0,1,0,0,0,1,0
17869,17869,100,1,180,54,0,0,0,1,0,0,0,1,0
3657,3657,100,2,0,1,0,1,0,0,0,1,0,0,0
3661,3661,100,2,0,16,0,1,0,0,0,0,0,1,0
48264,48264,100,1,5,5,0,1,0,0,0,1,0,0,0
40786,40786,100,7,25,1,0,1,0,0,0,1,0,0,0
40782,40782,100,1,357,18,0,0,1,0,0,0,1,0,0
3785,3785,100,20,168,8,0,1,0,0,0,1,0,0,0
40776,40776,100,4,5,6,0,0,1,0,0,0,0,1,0
3758,3758,100,2,0,38,0,1,0,0,0,0,0,1,0
13462,13462,100,4,0,26,0,0,1,0,0,1,0,0,0
6855,6855,100,2,151,179,0,0,1,0,0,0,0,1,0
48277,48277,100,3,242,1,1,0,0,0,0,1,0,0,0
17928,17928,100,2,0,12,0,0,1,0,0,0,0,1,0
17930,17930,100,3,0,9,0,1,0,0,0,0,0,1,0
43042,43042,100,4,16,2,0,0,1,0,0,0,0,1,0
3742,3742,100,1,7,13,0,0,0,1,0,0,0,1,0
48285,48285,100,2,1,1,0,1,0,0,0,1,0,0,0
17955,17955,100,1,138,95,0,0,1,0,0,0,0,1,0
48295,48295,100,1,334,20,0,1,0,0,0,1,0,0,0
13433,13433,100,2,0,1,0,0,0,1,0,1,0,0,0
6878,6878,100,1,0,0,0,1,0,0,0,0,0,1,0
48298,48298,100,4,0,1,0,0,0,1,0,1,0,0,0
43050,43050,100,1,325,32,0,0,1,0,0,0,0,1,0
3705,3705,100,6,335,15,0,0,1,0,0,0,0,1,0
48299,48299,100,1,0,1,0,0,1,0,0,0,0,1,0
13419,13419,100,3,341,23,0,0,1,0,0,0,0,1,0
17994,17994,100,30,179,0,0,1,0,0,0,0,0,1,0
18002,18002,100,5,53,10,0,0,0,1,0,0,0,1,0
43063,43063,100,4,8,4,0,1,0,0,0,1,0,0,0
40695,40695,100,1,170,13,0,0,1,0,0,0,0,1,0
13406,13406,100,1,0,0,0,1,0,0,0,1,0,0,0
18019,18019,100,1,127,168,0,0,1,0,0,0,0,1,0
6904,6904,100,5,0,0,0,0,1,0,0,0,0,1,0
13665,13665,100,1,0,0,0,0,0,1,0,0,0,1,0
17523,17523,100,4,0,1,0,0,1,0,0,0,0,1,0
4088,4088,100,5,0,2,0,1,0,0,0,0,0,1,0
47828,47828,100,3,70,5,0,0,1,0,0,0,0,1,0
14016,14016,100,1,0,0,0,1,0,0,0,0,0,1,0
16970,16970,100,3,0,12,0,0,1,0,0,0,0,1,0
4424,4424,100,31,287,44,0,0,0,1,0,0,0,1,0
41249,41249,100,1,162,17,0,0,1,0,0,1,0,0,0
14004,14004,100,7,0,1,0,1,0,0,0,1,0,0,0
46692,46692,100,1,7,5,0,1,0,0,0,0,0,1,0
14000,14000,100,1,0,7,0,0,1,0,0,1,0,0,0
47837,47837,100,1,253,0,0,1,0,0,0,0,0,1,0
41237,41237,100,3,339,11,0,1,0,0,0,1,0,0,0
4408,4408,100,3,0,1,0,0,1,0,0,1,0,0,0
6388,6388,100,1,0,2,0,1,0,0,0,0,0,1,0
17010,17010,100,2,0,1,0,0,1,0,0,0,0,1,0
4389,4389,100,20,349,62,0,1,0,0,0,0,0,1,0
41227,41227,100,10,0,2,0,1,0,0,0,1,0,0,0
6389,6389,100,5,0,131,0,0,1,0,0,1,0,0,0
17026,17026,100,2,323,176,0,1,0,0,0,1,0,0,0
41216,41216,100,45,180,7,0,0,1,0,0,0,0,1,0
17029,17029,100,1,0,0,0,0,1,0,0,0,0,1,0
47855,47855,100,3,166,0,0,1,0,0,0,0,0,1,0
4373,4373,100,30,0,5,0,1,0,0,0,0,0,1,0
17050,17050,100,2,362,46,0,0,0,1,0,1,0,0,0
13955,13955,100,1,0,3,0,0,1,0,0,1,0,0,0
4372,4372,100,1,0,0,0,0,0,1,0,0,0,1,0
47862,47862,100,1,27,0,0,1,0,0,0,0,0,0,1
17087,17087,100,5,0,4,0,0,1,0,0,0,0,1,0
13933,13933,100,2,0,45,0,0,1,0,0,0,0,1,0
17096,17096,100,5,0,15,0,0,1,0,0,1,0,0,0
6416,6416,100,7,357,9,0,0,1,0,0,0,0,1,0
16958,16958,100,1,0,11,0,0,1,0,0,0,0,1,0
46653,46653,100,1,171,0,0,0,0,1,0,0,0,1,0
47827,47827,100,3,358,1,0,1,0,0,0,1,0,0,0
47824,47824,100,4,0,1,0,1,0,0,0,1,0,0,0
4557,4557,100,2,339,2,0,0,0,1,0,0,0,1,0
14150,14150,100,1,0,0,0,0,1,0,0,0,0,0,1
16763,16763,100,2,159,71,0,0,0,1,0,1,0,0,0
16783,16783,100,1,0,3,0,0,1,0,0,1,0,0,0
16813,16813,100,28,0,76,0,1,0,0,0,1,0,0,0
6296,6296,100,4,0,18,0,1,0,0,0,1,0,0,0
14128,14128,100,1,0,0,0,1,0,0,0,1,0,0,0
41306,41306,100,1,4,4,0,0,1,0,0,0,0,1,0
16844,16844,100,1,0,0,0,0,0,1,0,0,0,1,0
16845,16845,100,3,159,97,0,0,1,0,0,0,0,1,0
6312,6312,100,3,21,1,0,0,1,0,0,1,0,0,0
16846,16846,100,2,0,2,0,1,0,0,0,1,0,0,0
6319,6319,100,1,0,1,0,1,0,0,0,0,0,1,0
16854,16854,100,2,0,1,0,0,1,0,0,1,0,0,0
16860,16860,100,3,308,3,0,0,1,0,0,0,0,1,0
4515,4515,100,2,0,45,0,1,0,0,0,1,0,0,0
41293,41293,100,1,9,2,0,0,1,0,0,1,0,0,0
47780,47780,100,1,95,1,0,1,0,0,0,0,0,1,0
47783,47783,100,1,84,0,0,0,0,1,0,0,0,1,0
47784,47784,100,7,87,1,0,1,0,0,0,1,0,0,0
47785,47785,100,3,364,2,0,0,1,0,0,0,0,1,0
41287,41287,100,3,335,12,0,1,0,0,0,1,0,0,0
4490,4490,100,5,0,10,0,1,0,0,0,1,0,0,0
14059,14059,100,4,347,125,0,1,0,0,0,1,0,0,0
16912,16912,100,1,78,45,0,1,0,0,0,1,0,0,0
14057,14057,100,2,0,0,0,0,1,0,0,1,0,0,0
42760,42760,100,7,0,0,0,0,1,0,0,1,0,0,0
14033,14033,100,4,0,0,0,0,1,0,0,1,0,0,0
46697,46697,100,1,345,19,1,0,0,0,0,1,0,0,0
16945,16945,100,2,0,3,0,1,0,0,0,1,0,0,0
42828,42828,100,1,0,16,0,1,0,0,0,0,0,1,0
6443,6443,100,1,355,74,0,1,0,0,0,0,0,1,0
6450,6450,100,3,308,91,0,1,0,0,0,1,0,0,0
4184,4184,100,14,0,1,0,1,0,0,0,1,0,0,0
17358,17358,100,2,0,1,0,0,0,1,0,1,0,0,0
6604,6604,100,5,0,1,0,0,1,0,0,1,0,0,0
4179,4179,100,1,0,5,0,0,1,0,0,1,0,0,0
17373,17373,100,2,0,107,0,1,0,0,0,0,0,1,0
41020,41020,100,1,86,10,0,1,0,0,0,0,0,1,0
41019,41019,100,2,255,21,0,0,0,1,0,1,0,0,0
17394,17394,100,3,37,52,0,0,1,0,0,0,0,1,0
