,Unnamed: 0,price,minimum_nights,availability_365,number_of_reviews,neighbourhood_group_Bronx,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room
22122,22122,50,1,241,128,0,1,0,0,0,0,0,1,0
48821,48821,50,5,160,0,1,0,0,0,0,0,0,1,0
37257,37257,50,2,65,23,0,0,1,0,0,0,0,1,0
48824,48824,50,3,40,2,0,0,1,0,0,0,0,1,0
48826,48826,50,1,21,0,0,1,0,0,0,0,0,1,0
14354,14354,50,3,0,14,0,1,0,0,0,0,0,1,0
10692,10692,50,3,0,9,0,1,0,0,0,0,0,1,0
2996,2996,50,30,350,1,0,0,1,0,0,0,0,1,0
34041,34041,50,5,6,20,0,1,0,0,0,0,0,1,0
36021,36021,50,1,0,3,0,0,1,0,0,0,0,1,0
23823,23823,50,4,0,0,0,1,0,0,0,0,0,1,0
33024,33024,50,100,356,2,0,1,0,0,0,0,0,1,0
47386,47386,50,1,267,2,0,0,0,1,0,0,0,1,0
49483,49483,50,1,53,0,0,0,0,1,0,0,0,1,0
15348,15348,50,7,0,2,0,1,0,0,0,0,0,1,0
44497,44497,50,1,0,14,0,1,0,0,0,0,0,1,0
33020,33020,50,100,355,1,0,1,0,0,0,0,0,1,0
49840,49840,50,14,14,0,0,1,0,0,0,0,0,1,0
47359,47359,50,1,314,6,0,0,0,1,0,0,0,0,1
28834,28834,50,2,5,61,0,0,0,1,0,0,0,1,0
5149,5149,50,2,0,4,0,1,0,0,0,0,0,1,0
2920,2920,50,2,0,6,0,1,0,0,0,0,0,1,0
37514,37514,50,1,0,1,0,1,0,0,0,0,0,1,0
28548,28548,50,7,0,1,0,1,0,0,0,0,0,1,0
10208,10208,50,1,302,238,0,0,0,1,0,0,0,1,0
5169,5169,50,1,328,112,1,0,0,0,0,0,0,1,0
17216,17216,50,25,27,0,0,1,0,0,0,0,0,1,0
33022,33022,50,56,365,1,0,1,0,0,0,0,0,1,0
41113,41113,50,30,0,0,0,0,0,1,0,0,0,1,0
5114,5114,50,30,0,47,0,0,1,0,0,0,0,1,0
47365,47365,50,1,44,12,0,1,0,0,0,0,0,1,0
33016,33016,50,100,352,0,0,1,0,0,0,0,0,1,0
38849,38849,50,4,93,3,0,1,0,0,0,0,0,1,0
40825,40825,50,2,0,29,0,1,0,0,0,0,0,1,0
47381,47381,50,5,365,0,0,0,0,1,0,0,0,1,0
47380,47380,50,2,90,0,0,1,0,0,0,0,0,1,0
27177,27177,50,1,344,20,0,1,0,0,0,0,0,1,0
19267,19267,50,3,0,0,0,1,0,0,0,0,0,1,0
32761,32761,50,1,77,16,1,0,0,0,0,0,0,1,0
27178,27178,50,5,0,0,0,1,0,0,0,0,0,1,0
5128,5128,50,5,0,0,0,0,1,0,0,0,0,1,0
15339,15339,50,1,0,0,0,0,0,1,0,0,0,1,0
23644,23644,50,6,0,16,0,1,0,0,0,0,0,1,0
22788,22788,50,1,364,0,1,0,0,0,0,0,0,1,0
49830,49830,50,1,0,0,0,0,0,1,0,0,0,1,0
48871,48871,50,1,18,1,0,1,0,0,0,0,0,1,0
27179,27179,50,5,68,0,0,0,0,1,0,0,0,1,0
42687,42687,50,1,361,13,0,0,0,1,0,0,0,1,0
4654,4654,50,1,0,12,0,1,0,0,0,0,0,1,0
15944,15944,50,1,0,0,0,1,0,0,0,0,0,1,0
48009,48009,50,2,47,2,0,1,0,0,0,0,0,1,0
21650,21650,50,1,0,2,0,0,1,0,0,0,0,1,0
33994,33994,50,15,0,2,0,1,0,0,0,0,0,1,0
39071,39071,50,30,364,1,0,1,0,0,0,0,0,1,0
25820,25820,50,1,0,24,0,1,0,0,0,0,0,1,0
27012,27012,50,2,0,2,0,1,0,0,0,0,0,1,0
42392,42392,50,1,0,1,0,1,0,0,0,0,0,1,0
34595,34595,50,3,0,1,0,0,1,0,0,0,0,1,0
22672,22672,50,1,68,90,0,1,0,0,0,0,0,1,0
42389,42389,50,1,79,16,0,0,0,1,0,0,0,1,0
38060,38060,50,2,70,48,1,0,0,0,0,0,0,1,0
26935,26935,50,4,0,0,0,0,1,0,0,0,0,1,0
32911,32911,50,6,0,1,0,1,0,0,0,0,0,1,0
26462,26462,50,16,0,0,0,0,1,0,0,0,0,1,0
14762,14762,50,1,352,76,0,0,0,1,0,0,0,1,0
14763,14763,50,7,0,2,0,0,1,0,0,0,0,1,0
10440,10440,50,3,0,6,0,0,1,0,0,0,0,1,0
17564,17564,50,1,83,60,0,0,0,1,0,0,0,1,0
21673,21673,50,1,0,0,0,1,0,0,0,0,0,1,0
1565,1565,50,4,151,35,0,1,0,0,0,0,0,1,0
4123,4123,50,2,339,58,0,0,1,0,0,0,0,1,0
14773,14773,50,1,0,1,0,0,1,0,0,0,0,1,0
4134,4134,50,1,208,22,1,0,0,0,0,0,0,1,0
34603,34603,50,5,0,0,0,0,0,1,0,0,0,1,0
31836,31836,50,1,6,20,0,0,0,1,0,0,0,1,0
48259,48259,50,1,12,9,0,1,0,0,0,0,0,1,0
24014,24014,50,2,343,76,0,0,0,1,0,0,0,1,0
19172,19172,50,4,0,0,0,1,0,0,0,0,0,1,0
32869,32869,50,14,325,0,0,1,0,0,0,0,0,1,0
3800,3800,50,5,8,5,0,1,0,0,0,0,0,1,0
34570,34570,50,1,0,1,0,1,0,0,0,0,0,1,0
31838,31838,50,1,21,2,0,0,0,1,0,0,0,1,0
3757,3757,50,7,0,1,0,1,0,0,0,0,0,1,0
22714,22714,50,3,0,2,0,1,0,0,0,0,0,1,0
31648,31648,50,400,90,0,0,1,0,0,0,0,0,1,0
21632,21632,50,2,159,62,0,0,0,1,0,0,0,1,0
14704,14704,50,30,0,4,0,1,0,0,0,0,0,1,0
14973,14973,50,3,0,3,0,1,0,0,0,0,0,1,0
19179,19179,50,60,60,14,0,0,1,0,0,0,0,1,0
14976,14976,50,1,0,4,0,0,1,0,0,0,0,1,0
14977,14977,50,1,0,0,0,0,0,1,0,0,0,1,0
3717,3717,50,10,0,1,0,0,0,1,0,0,0,1,0
28702,28702,50,7,0,0,0,0,0,1,0,0,0,1,0
32923,32923,50,2,333,36,0,1,0,0,0,0,0,1,0
10963,10963,50,2,0,1,0,0,0,1,0,0,0,1,0
4272,4272,50,7,279,2,0,0,0,1,0,0,0,1,0
31619,31619,50,4,10,3,0,1,0,0,0,0,0,1,0
14982,14982,50,30,340,2,0,0,1,0,0,0,0,1,0
43934,43934,50,1,358,12,0,1,0,0,0,0,0,1,0
34464,34464,50,1,362,8,0,1,0,0,0,0,0,1,0
21810,21810,50,3,0,1,0,1,0,0,0,0,0,1,0
21633,21633,50,1,124,110,0,0,0,1,0,0,0,1,0
40344,40344,50,1,28,15,0,0,0,1,0,0,0,1,0
25127,25127,50,2,167,67,0,1,0,0,0,1,0,0,0
34481,34481,50,180,90,0,0,0,1,0,0,0,0,1,0
28216,28216,50,1,0,0,0,1,0,0,0,0,0,1,0
4211,4211,50,7,0,4,0,1,0,0,0,1,0,0,0
23946,23946,50,4,0,1,0,0,0,1,0,0,0,1,0
14725,14725,50,1,0,0,0,1,0,0,0,0,0,1,0
27026,27026,50,1,0,17,0,0,0,1,0,0,0,1,0
38058,38058,50,2,66,43,1,0,0,0,0,0,0,1,0
10525,10525,50,14,342,2,0,0,0,1,0,0,0,1,0
22716,22716,50,1,66,14,0,1,0,0,0,0,0,1,0
11744,11744,50,7,0,0,0,1,0,0,0,0,0,1,0
48286,48286,50,3,71,3,0,1,0,0,0,0,0,1,0
49706,49706,50,10,0,0,0,1,0,0,0,0,0,1,0
3721,3721,50,1,0,1,0,1,0,0,0,0,0,1,0
28203,28203,50,1,0,0,0,1,0,0,0,0,0,0,1
27004,27004,50,5,0,7,0,1,0,0,0,0,0,1,0
34560,34560,50,6,58,11,0,1,0,0,0,0,0,1,0
25118,25118,50,5,0,1,0,1,0,0,0,0,0,1,0
34507,34507,50,2,76,46,0,0,1,0,0,0,0,1,0
48213,48213,50,2,100,0,0,0,1,0,0,0,0,1,0
21762,21762,50,1,0,11,0,1,0,0,0,0,0,1,0
48217,48217,50,1,211,2,0,1,0,0,0,0,0,1,0
34537,34537,50,7,0,1,0,1,0,0,0,0,0,1,0
31748,31748,50,2,0,1,0,1,0,0,0,0,0,1,0
19154,19154,50,2,238,5,0,1,0,0,0,0,0,1,0
3895,3895,50,7,0,42,0,0,0,1,0,0,0,1,0
14815,14815,50,2,0,171,0,1,0,0,0,0,0,1,0
26452,26452,50,30,179,8,0,1,0,0,0,0,0,0,1
22691,22691,50,7,3,89,0,0,1,0,0,0,0,1,0
3892,3892,50,4,0,2,0,1,0,0,0,0,0,1,0
14811,14811,50,3,0,2,0,0,1,0,0,0,0,1,0
34538,34538,50,1,307,17,0,0,0,1,0,0,0,1,0
32891,32891,50,1,0,0,0,0,1,0,0,0,0,1,0
49647,49647,50,5,22,0,0,0,1,0,0,0,0,1,0
26989,26989,50,1,0,13,0,0,0,1,0,0,0,1,0
14825,14825,50,2,0,0,0,0,1,0,0,0,0,1,0
43924,43924,50,2,80,5,0,0,0,1,0,0,0,1,0
17590,17590,50,3,78,134,0,0,0,1,0,1,0,0,0
28719,28719,50,3,0,4,0,1,0,0,0,0,0,1,0
36317,36317,50,5,0,0,0,0,1,0,0,0,0,1,0
19157,19157,50,1,0,2,0,0,0,1,0,0,0,1,0
42349,42349,50,7,152,4,0,0,1,0,0,0,0,1,0
21727,21727,50,1,79,90,0,1,0,0,0,0,0,1,0
22687,22687,50,1,0,1,0,1,0,0,0,0,0,1,0
48184,48184,50,1,342,2,0,1,0,0,0,0,0,1,0
34508,34508,50,2,81,55,0,0,1,0,0,0,0,1,0
3974,3974,50,1,317,85,0,1,0,0,0,0,0,1,0
42364,42364,50,2,0,15,0,0,0,1,0,1,0,0,0
19161,19161,50,2,0,2,0,1,0,0,0,0,0,1,0
26987,26987,50,1,0,5,0,0,0,1,0,0,0,1,0
17592,17592,50,3,306,93,0,1,0,0,0,0,0,1,0
34459,34459,50,1,159,53,0,1,0,0,0,0,0,1,0
21772,21772,50,1,168,34,0,1,0,0,0,0,0,1,0
26994,26994,50,3,74,11,0,0,1,0,0,0,0,1,0
48083,48083,50,3,343,0,0,0,1,0,0,0,0,0,1
34493,34493,50,7,0,1,0,1,0,0,0,0,0,1,0
48080,48080,50,3,354,0,0,0,1,0,0,0,0,0,1
17571,17571,50,2,0,4,0,1,0,0,0,1,0,0,0
10454,10454,50,2,278,4,0,1,0,0,0,0,0,1,0
31830,31830,50,2,0,2,0,1,0,0,0,0,0,1,0
24008,24008,50,2,336,111,0,0,0,0,1,0,0,1,0
17616,17616,50,2,10,7,0,0,0,1,0,0,0,1,0
14786,14786,50,5,57,8,0,0,1,0,0,0,0,1,0
27000,27000,50,9,0,0,0,1,0,0,0,0,0,1,0
14783,14783,50,7,0,2,0,1,0,0,0,0,0,1,0
11510,11510,50,5,0,0,0,1,0,0,0,0,0,1,0
14914,14914,50,30,340,4,0,0,1,0,0,0,0,1,0
42380,42380,50,6,35,3,0,0,0,1,0,0,0,0,1
17160,17160,50,14,32,10,0,1,0,0,0,0,0,1,0
22696,22696,50,4,32,3,0,1,0,0,0,0,0,1,0
16070,16070,50,6,0,0,0,1,0,0,0,0,0,1,0
25967,25967,50,3,0,3,0,1,0,0,0,0,0,1,0
21703,21703,50,2,67,144,0,1,0,0,0,0,0,1,0
18723,18723,50,3,351,7,0,1,0,0,0,0,0,1,0
21776,21776,50,1,27,18,0,0,0,1,0,0,0,1,0
49651,49651,50,1,172,0,0,1,0,0,0,0,0,1,0
44585,44585,50,1,358,10,0,1,0,0,0,0,0,1,0
4054,4054,50,4,0,10,0,0,1,0,0,0,0,1,0
17572,17572,50,1,0,9,0,1,0,0,0,0,0,1,0
49653,49653,50,1,166,0,0,1,0,0,0,0,0,1,0
14883,14883,50,20,0,0,0,1,0,0,0,0,0,1,0
49654,49654,50,1,170,0,0,1,0,0,0,0,0,1,0
49656,49656,50,1,173,1,0,1,0,0,0,0,0,1,0
10500,10500,50,500,364,10,0,1,0,0,0,0,0,1,0
19150,19150,50,1,0,9,0,0,1,0,0,0,0,1,0
44583,44583,50,1,352,19,0,1,0,0,0,0,0,1,0
23973,23973,50,2,147,37,0,1,0,0,0,0,0,1,0
47939,47939,50,1,176,2,0,1,0,0,0,0,0,1,0
43918,43918,50,1,362,14,0,0,1,0,0,0,0,0,1
31612,31612,50,1,253,121,0,1,0,0,0,0,0,1,0
15970,15970,50,2,0,0,1,0,0,0,0,0,0,1,0
32018,32018,50,30,0,2,0,1,0,0,0,0,0,1,0
24081,24081,50,3,63,2,0,0,1,0,0,1,0,0,0
14591,14591,50,3,0,2,0,1,0,0,0,0,0,1,0
21953,21953,50,2,0,86,0,0,1,0,0,0,0,1,0
32025,32025,50,1,339,13,1,0,0,0,0,0,0,1,0
31510,31510,50,3,123,34,0,1,0,0,0,0,0,1,0
3445,3445,50,5,328,50,0,1,0,0,0,0,0,1,0
14586,14586,50,1,0,70,0,1,0,0,0,0,0,1,0
4534,4534,50,3,0,15,0,1,0,0,0,1,0,0,0
23901,23901,50,5,0,3,0,1,0,0,0,0,0,1,0
27072,27072,50,2,171,26,0,1,0,0,0,0,0,1,0
21958,21958,50,1,242,58,0,0,0,1,0,0,0,1,0
34681,34681,50,5,32,1,0,1,0,0,0,0,0,1,0
47769,47769,50,3,3,3,0,0,1,0,0,0,0,1,0
38943,38943,50,2,86,14,0,0,1,0,0,0,0,1,0
26485,26485,50,1,0,1,0,0,1,0,0,0,0,1,0
22742,22742,50,1,89,8,0,1,0,0,0,0,0,1,0
14617,14617,50,2,245,112,0,1,0,0,0,0,0,1,0
47807,47807,50,2,361,5,0,0,0,1,0,0,0,0,1
42439,42439,50,1,73,41,0,0,0,1,0,0,0,1,0
17503,17503,50,3,0,14,0,0,1,0,0,0,0,1,0
44042,44042,50,1,173,18,0,0,1,0,0,0,0,1,0
49749,49749,50,1,59,1,0,0,0,1,0,0,0,0,1
32010,32010,50,3,343,55,0,1,0,0,0,0,0,1,0
15076,15076,50,3,0,4,0,0,0,1,0,0,0,1,0
14607,14607,50,3,0,26,0,1,0,0,0,0,0,1,0
28767,28767,50,1,357,170,0,1,0,0,0,0,0,1,0
17688,17688,50,1,341,51,0,1,0,0,0,0,0,1,0
44072,44072,50,1,0,2,0,1,0,0,0,0,0,1,0
21535,21535,50,2,324,26,0,0,1,0,0,0,0,1,0
4499,4499,50,10,94,1,0,1,0,0,0,0,0,1,0
17684,17684,50,1,339,43,0,1,0,0,0,0,0,1,0
32835,32835,50,2,0,3,0,1,0,0,0,0,0,1,0
15965,15965,50,7,0,0,0,1,0,0,0,0,0,1,0
31485,31485,50,2,139,36,0,1,0,0,0,0,0,1,0
3362,3362,50,2,33,80,0,0,1,0,0,0,0,1,0
37200,37200,50,2,166,42,0,0,0,1,0,0,0,1,0
21983,21983,50,3,0,2,0,1,0,0,0,0,0,1,0
14539,14539,50,2,0,12,0,0,1,0,0,0,0,1,0
49518,49518,50,1,86,0,0,1,0,0,0,0,0,1,0
21497,21497,50,2,0,14,0,0,1,0,0,0,0,1,0
10607,10607,50,5,66,4,0,1,0,0,0,0,0,1,0
38129,38129,50,3,0,31,0,0,0,1,0,0,0,1,0
16149,16149,50,5,0,0,0,0,1,0,0,0,0,1,0
21998,21998,50,3,65,30,0,0,1,0,0,0,0,1,0
44661,44661,50,7,339,1,0,0,1,0,0,0,0,1,0
26418,26418,50,2,362,25,0,0,0,1,0,0,0,1,0
10622,10622,50,1,0,0,0,1,0,0,0,0,0,1,0
19218,19218,50,4,0,0,0,1,0,0,0,1,0,0,0
38130,38130,50,3,0,5,0,0,1,0,0,0,0,1,0
32035,32035,50,1,2,27,0,1,0,0,0,0,0,1,0
34701,34701,50,2,351,41,0,1,0,0,0,0,0,1,0
31457,31457,50,6,0,2,0,1,0,0,0,0,0,1,0
25982,25982,50,2,0,0,0,0,0,1,0,0,0,1,0
32039,32039,50,2,53,9,0,1,0,0,0,0,0,1,0
36961,36961,50,1,0,7,0,0,1,0,0,0,0,1,0
24088,24088,50,1,4,12,0,1,0,0,0,0,0,1,0
15132,15132,50,7,0,0,0,1,0,0,0,0,0,1,0
11015,11015,50,2,297,4,0,0,0,1,0,0,0,1,0
31454,31454,50,15,0,1,0,0,0,1,0,0,0,1,0
18967,18967,50,7,0,1,0,1,0,0,0,0,0,1,0
31467,31467,50,1,349,22,0,1,0,0,0,0,0,1,0
10345,10345,50,1,339,2,0,1,0,0,0,0,0,1,0
28672,28672,50,7,1,1,0,0,0,1,0,0,0,1,0
3391,3391,50,3,0,3,0,1,0,0,0,0,0,1,0
38126,38126,50,3,87,1,0,1,0,0,0,0,0,0,1
26857,26857,50,3,0,0,0,0,0,1,0,0,0,1,0
34689,34689,50,5,0,3,0,1,0,0,0,0,0,1,0
15940,15940,50,14,0,1,0,1,0,0,0,0,0,1,0
40969,40969,50,5,83,7,0,1,0,0,0,0,0,1,0
34403,34403,50,30,75,68,0,1,0,0,0,0,0,1,0
4328,4328,50,2,0,6,0,0,1,0,0,0,0,1,0
17527,17527,50,1,0,1,0,1,0,0,0,0,0,0,1
4330,4330,50,1,0,0,0,1,0,0,0,0,0,1,0
31588,31588,50,1,0,5,0,0,1,0,0,0,0,1,0
21599,21599,50,4,324,45,0,1,0,0,0,0,0,1,0
47899,47899,50,10,347,1,0,0,1,0,0,0,0,1,0
10541,10541,50,1,0,204,0,1,0,0,0,0,0,1,0
26466,26466,50,1,64,58,0,1,0,0,0,0,0,1,0
49573,49573,50,2,16,0,0,0,0,0,1,0,0,1,0
38615,38615,50,3,0,1,0,1,0,0,0,0,0,1,0
43935,43935,50,3,0,2,0,1,0,0,0,0,0,1,0
22657,22657,50,1,22,86,0,1,0,0,0,0,0,1,0
21886,21886,50,1,0,106,0,0,0,1,0,0,0,1,0
24057,24057,50,2,72,55,1,0,0,0,0,0,0,1,0
26467,26467,50,1,51,44,0,1,0,0,0,0,0,1,0
28220,28220,50,1,49,1,0,1,0,0,0,0,0,0,1
14676,14676,50,20,337,19,0,1,0,0,0,0,0,1,0
26915,26915,50,2,0,50,0,0,0,1,0,0,0,1,0
47938,47938,50,1,170,0,0,1,0,0,0,0,0,1,0
40341,40341,50,15,0,0,0,1,0,0,0,0,0,1,0
47937,47937,50,1,178,4,0,1,0,0,0,0,0,1,0
10539,10539,50,2,358,53,0,0,0,1,0,0,0,1,0
47936,47936,50,1,168,2,0,1,0,0,0,0,0,1,0
49722,49722,50,45,87,0,0,1,0,0,0,0,0,1,0
37208,37208,50,1,0,0,0,1,0,0,0,0,0,1,0
47934,47934,50,1,171,2,0,1,0,0,0,0,0,1,0
25826,25826,50,2,0,4,0,1,0,0,0,0,0,1,0
47931,47931,50,1,180,0,0,1,0,0,0,0,0,1,0
16100,16100,50,10,0,1,0,0,1,0,0,0,0,1,0
33966,33966,50,4,0,2,0,1,0,0,0,0,0,1,0
40962,40962,50,2,0,0,0,1,0,0,0,0,0,1,0
32853,32853,50,30,333,2,0,0,0,1,0,0,0,1,0
47932,47932,50,1,166,2,0,1,0,0,0,0,0,1,0
4462,4462,50,3,157,26,0,0,1,0,0,0,0,1,0
26912,26912,50,3,0,0,0,0,0,1,0,0,0,1,0
26910,26910,50,1,336,23,0,0,0,1,0,0,0,1,0
42428,42428,50,32,149,1,0,1,0,0,0,0,0,1,0
15036,15036,50,2,0,16,0,1,0,0,0,0,0,1,0
10560,10560,50,5,0,1,0,1,0,0,0,1,0,0,0
10952,10952,50,18,20,8,0,1,0,0,0,0,0,1,0
26900,26900,50,4,0,15,0,1,0,0,0,0,0,0,1
14637,14637,50,2,0,1,0,1,0,0,0,0,0,1,0
31546,31546,50,30,0,8,0,0,1,0,0,0,0,1,0
48354,48354,50,1,0,4,0,1,0,0,0,0,0,1,0
32941,32941,50,1,0,5,0,1,0,0,0,0,0,1,0
34409,34409,50,6,358,0,1,0,0,0,0,0,0,1,0
24066,24066,50,3,0,22,0,1,0,0,0,0,0,1,0
25836,25836,50,14,0,1,0,1,0,0,0,0,0,1,0
47816,47816,50,31,180,0,0,0,0,1,0,0,0,0,1
18791,18791,50,4,0,0,0,1,0,0,0,0,0,1,0
10379,10379,50,1,0,5,0,0,0,1,0,0,0,1,0
18976,18976,50,8,0,2,0,1,0,0,0,0,0,1,0
21567,21567,50,2,1,6,0,1,0,0,0,0,0,1,0
21895,21895,50,1,54,172,0,1,0,0,0,0,0,1,0
3631,3631,50,2,206,39,1,0,0,0,0,0,0,1,0
37561,37561,50,2,0,1,0,1,0,0,0,0,0,1,0
48326,48326,50,2,340,3,1,0,0,0,0,1,0,0,0
21576,21576,50,1,0,0,0,0,1,0,0,0,0,1,0
32848,32848,50,2,363,69,1,0,0,0,0,0,0,1,0
31935,31935,50,28,0,2,0,0,0,1,0,0,0,1,0
27047,27047,50,4,0,2,0,1,0,0,0,0,0,1,0
14650,14650,50,1,0,0,0,1,0,0,0,0,0,1,0
37237,37237,50,2,0,0,0,1,0,0,0,0,0,1,0
17670,17670,50,3,340,75,0,1,0,0,0,0,0,1,0
38034,38034,50,2,0,11,0,0,1,0,0,0,0,1,0
18993,18993,50,2,0,1,0,0,1,0,0,0,0,1,0
48337,48337,50,1,0,0,0,0,0,1,0,0,0,1,0
3600,3600,50,3,0,16,0,1,0,0,0,0,0,1,0
36078,36078,50,3,62,21,0,1,0,0,0,1,0,0,0
17835,17835,50,1,0,49,0,1,0,0,0,0,0,1,0
23638,23638,50,4,0,67,0,1,0,0,0,0,0,1,0
17587,17587,50,5,308,2,0,0,0,1,0,0,0,1,0
1197,1197,50,180,308,6,0,1,0,0,0,0,0,1,0
2656,2656,50,30,279,2,0,0,0,1,0,0,0,1,0
25899,25899,50,2,313,64,0,1,0,0,0,0,0,1,0
17866,17866,50,2,0,2,0,1,0,0,0,0,0,1,0
47010,47010,50,1,307,0,1,0,0,0,0,0,0,1,0
22513,22513,50,1,0,111,0,1,0,0,0,0,0,1,0
34922,34922,50,5,0,58,0,0,1,0,0,0,0,1,0
49891,49891,50,1,351,1,0,0,1,0,0,0,0,1,0
49941,49941,50,21,43,0,0,0,0,1,0,0,0,1,0
15834,15834,50,1,0,1,0,0,1,0,0,0,0,1,0
36258,36258,50,5,341,5,0,1,0,0,0,0,0,1,0
28566,28566,50,2,60,82,0,1,0,0,0,0,0,1,0
11910,11910,50,30,0,11,0,1,0,0,0,0,0,1,0
49172,49172,50,3,364,0,0,0,1,0,0,0,0,0,1
34145,34145,50,3,338,6,0,1,0,0,0,0,0,1,0
47000,47000,50,5,338,3,0,0,0,1,0,0,0,1,0
11554,11554,50,1,0,1,0,0,1,0,0,0,0,1,0
30865,30865,50,2,0,4,0,0,0,1,0,0,0,1,0
49169,49169,50,3,354,0,0,0,1,0,0,0,0,0,1
10806,10806,50,1,351,114,0,0,0,1,0,0,0,1,0
41592,41592,50,1,225,24,0,1,0,0,0,0,0,1,0
41816,41816,50,1,341,23,0,1,0,0,0,0,0,1,0
41102,41102,50,2,0,22,0,0,1,0,0,0,0,1,0
49161,49161,50,1,71,4,0,1,0,0,0,0,0,1,0
28558,28558,50,1,122,70,0,0,0,1,0,0,0,1,0
11871,11871,50,3,0,5,0,1,0,0,0,0,0,1,0
33071,33071,50,1,0,14,0,0,0,1,0,0,0,1,0
47012,47012,50,1,80,3,0,0,0,1,0,0,0,1,0
33897,33897,50,4,70,31,0,0,0,1,0,0,0,1,0
36348,36348,50,1,125,7,0,0,0,1,0,0,0,1,0
47018,47018,50,14,10,0,0,1,0,0,0,0,0,1,0
36195,36195,50,5,249,10,0,0,1,0,0,0,0,1,0
15589,15589,50,20,0,0,0,1,0,0,0,0,0,1,0
26704,26704,50,4,0,0,0,1,0,0,0,0,0,1,0
25998,25998,50,1,45,65,0,1,0,0,0,1,0,0,0
26656,26656,50,30,303,4,0,1,0,0,0,0,0,1,0
49162,49162,50,1,159,1,0,0,0,1,0,0,0,1,0
23765,23765,50,3,0,2,0,0,1,0,0,0,0,1,0
5751,5751,50,30,0,2,0,1,0,0,0,0,0,1,0
16306,16306,50,2,0,1,0,0,1,0,0,0,0,1,0
27294,27294,50,1,0,2,0,1,0,0,0,0,0,1,0
34188,34188,50,2,0,6,0,1,0,0,0,0,0,1,0
1096,1096,50,1,0,61,0,0,1,0,0,0,0,0,1
33065,33065,50,3,0,3,0,1,0,0,0,1,0,0,0
2091,2091,50,3,0,2,0,1,0,0,0,0,0,1,0
22398,22398,50,1,0,107,1,0,0,0,0,0,0,1,0
2099,2099,50,5,0,148,0,0,1,0,0,0,0,1,0
16309,16309,50,1,0,0,0,1,0,0,0,0,0,1,0
43829,43829,50,1,354,6,0,1,0,0,0,0,0,0,1
17925,17925,50,4,81,23,0,0,0,1,0,0,0,1,0
49883,49883,50,7,90,0,1,0,0,0,0,0,0,1,0
42718,42718,50,3,344,0,0,1,0,0,0,0,0,1,0
5796,5796,50,1,0,207,0,1,0,0,0,0,0,1,0
22406,22406,50,10,0,1,0,1,0,0,0,0,0,1,0
13962,13962,50,7,337,24,0,0,1,0,0,0,0,1,0
32543,32543,50,1,171,67,0,0,0,1,0,0,0,1,0
10872,10872,50,3,349,100,0,1,0,0,0,0,0,1,0
21053,21053,50,4,0,6,0,1,0,0,0,0,0,1,0
22822,22822,50,3,301,56,0,0,1,0,0,0,0,1,0
40759,40759,50,2,168,18,0,0,0,1,0,0,0,1,0
27238,27238,50,1,0,0,0,1,0,0,0,0,0,1,0
22275,22275,50,5,308,20,0,0,1,0,0,0,0,1,0
41930,41930,50,2,0,1,0,1,0,0,0,0,0,1,0
21050,21050,50,2,0,29,0,0,0,1,0,0,0,1,0
25182,25182,50,1,124,0,0,1,0,0,0,0,0,1,0
47171,47171,50,3,47,4,1,0,0,0,0,0,0,1,0
28127,28127,50,3,343,25,1,0,0,0,0,0,0,1,0
15630,15630,50,4,0,3,0,1,0,0,0,0,0,1,0
28125,28125,50,1,0,0,0,1,0,0,0,0,0,1,0
14122,14122,50,1,0,0,0,1,0,0,0,0,0,1,0
15840,15840,50,1,0,3,0,1,0,0,0,0,0,1,0
43832,43832,50,1,0,7,0,0,0,1,0,0,0,1,0
43830,43830,50,1,202,9,0,1,0,0,0,0,0,1,0
26713,26713,50,2,179,2,0,0,0,1,0,0,0,1,0
32530,32530,50,7,179,1,0,1,0,0,0,0,0,0,1
33111,33111,50,2,0,11,0,0,0,1,0,1,0,0,0
2389,2389,50,1,327,91,0,1,0,0,0,0,0,1,0
34157,34157,50,1,10,12,0,0,0,1,0,0,0,1,0
32402,32402,50,5,0,1,0,1,0,0,0,0,0,1,0
38194,38194,50,7,72,0,0,0,0,1,0,0,0,1,0
38762,38762,50,1,328,12,0,0,1,0,0,0,0,1,0
47100,47100,50,1,338,17,0,0,0,1,0,0,0,1,0
44763,44763,50,30,358,1,0,0,1,0,0,0,0,1,0
30983,30983,50,2,0,4,0,1,0,0,0,0,0,1,0
1149,1149,50,2,71,35,0,0,1,0,0,0,0,1,0
44457,44457,50,1,360,31,0,0,0,1,0,0,0,1,0
15543,15543,50,7,0,0,0,0,1,0,0,0,0,1,0
18951,18951,50,2,61,5,0,0,0,1,0,0,0,1,0
2542,2542,50,1,305,189,0,1,0,0,0,0,0,1,0
11553,11553,50,30,365,12,0,0,1,0,0,0,0,1,0
28284,28284,50,1,1,97,0,1,0,0,0,0,0,1,0
47139,47139,50,1,90,0,0,1,0,0,0,0,0,0,1
5624,5624,50,1,0,4,0,1,0,0,0,0,0,1,0
16262,16262,50,2,0,17,0,0,1,0,0,0,0,1,0
26667,26667,50,1,0,65,0,0,0,1,0,0,0,1,0
17093,17093,50,2,218,41,0,1,0,0,0,0,0,1,0
